time,seconds_elapsed,z,y,x
1742324452793943000,30.469943115234376,-0.02163315513730049,0.03993716585189104,-0.01895838297009468
1742324452803927800,30.479927734375,0.06529927838444709,0.04803425532877445,-0.028866905783116816
1742324452813912800,30.489912841796876,0.18353052101135253,0.06404957058429718,-0.07439648481458425
1742324452823896800,30.499896728515626,0.2783113299459219,0.05722410847842693,-0.1034513143852353
1742324452833882000,30.509882080078125,0.3123030313968658,0.060517889326810834,-0.07588584658950567
1742324452843867100,30.5198671875,0.28916940856873985,0.044506957985460754,-0.031414836700260636
1742324452853851100,30.52985107421875,0.22372633779942988,0.0013090367719531058,0.015588906536996364
1742324452863836200,30.539836181640624,0.13071721471250056,-0.03066226476728916,0.04468085324764252
1742324452873821000,30.549821044921874,0.07644143464565277,-0.052558454754948615,0.08456511986851692
1742324452883805000,30.559804931640624,0.08126081762611866,-0.05475947193056345,0.09086977297067642
1742324452893790000,30.5697900390625,0.11846037520766257,-0.0875569951608777,0.0815533708319068
1742324452903775000,30.57977490234375,0.19385668471455572,-0.10779694237411022,0.07909048784971237
1742324452913759000,30.589759033203126,0.2699310396134853,-0.1343757372200489,0.06134703362733125
1742324452923744000,30.599743896484377,0.31090777764618394,-0.14164660500586032,0.05771686043143272
1742324452933729000,30.60972900390625,0.24178046540617942,-0.11957651975601911,0.04997136087119579
1742324452943713000,30.619713134765625,0.17290625114440916,-0.0697609339684248,0.02872720505148172
1742324452953697800,30.62969775390625,0.05475801062583923,-0.0759954444438219,0.00577829114049673
1742324452963682800,30.639682861328126,-0.05272153636217117,-0.13408727566748857,0.023588380858302116
1742324452973666800,30.649666748046876,-0.17830957149267196,-0.18182897779047488,-0.05950257480442524
1742324452983651800,30.65965185546875,-0.3264402778208256,-0.19674013119637965,-0.14784808999449014
1742324452993637000,30.66963720703125,-0.397658424860239,-0.17960311843454838,-0.10599866078048945
1742324453003621000,30.67962109375,-0.5492272889435291,-0.0894520151272416,-0.007096972523629665
1742324453013606100,30.689606201171873,-0.8488760059505701,0.14679215120077133,0.2740025268360972
1742324453023591200,30.699591064453124,-1.158282731384039,0.3855474235668778,0.6552241961583495
1742324453033575200,30.7095751953125,-1.3169669804304838,0.46687896834164855,0.7770031943947077
1742324453043560000,30.719559814453124,-1.3292670745551585,0.5380757803320885,0.6938155003592371
1742324453053545000,30.729544921875,-1.2813719354361295,0.651888621994853,0.33223727366179223
1742324453063529000,30.739529052734376,-1.1278683038979769,0.728719348219037,-0.46432285411804913
1742324453073514000,30.749513916015626,-1.2886270211309194,0.5058142636746168,-1.0568661376968025
1742324453083498000,30.759498046875,-1.5905395914167164,0.37385727803409097,-1.4030284763365983
1742324453093483000,30.76948291015625,-1.7996604807585477,0.4513765710443258,-1.5113415515393018
1742324453103468000,30.779468017578125,-2.00918995090127,0.5006500127792358,-1.287574004946649
1742324453113452000,30.7894521484375,-2.471903323996067,0.5400438655346632,-0.788394064719975
